ID;Art;From;To;Length;Source;Target;ToblerSum;Weight
523605;land;NULL;NULL;3782;2270;592;230.1803526;43.44419446
523607;land;NULL;NULL;3476;592;3918;212.9049657;46.96931313
523609;land;NULL;NULL;9942;3918;6339;598.4308497;16.71036847
523611;land;NULL;NULL;3836;6339;4219;228.2603072;43.80963174
523613;land;NULL;NULL;5673;4219;2828;343.1022127;29.14583361
523615;land;NULL;NULL;5729;2828;5219;347.9644472;28.73856821
523617;land;NULL;NULL;4443;5219;165;261.1552216;38.29140363
523619;land;NULL;NULL;10039;165;2003;601.0954463;16.63629306
523621;land;NULL;NULL;13165;2003;7011;783.6752462;12.76038773
523623;land;NULL;NULL;4650;7011;8286;278.9548294;35.84809778
523625;land;NULL;NULL;4141;8286;2532;247.2335968;40.44757724
523627;land;NULL;NULL;3789;2532;7408;228.0731676;43.84557862
523629;land;NULL;NULL;2840;7408;7483;168.8301803;59.23111602
523631;land;NULL;NULL;6835;7483;8334;408.5478112;24.47693936
523633;land;NULL;NULL;5517;8334;6841;328.7957113;30.41402201
523635;land;NULL;NULL;3856;6841;2244;230.444864;43.39432794
523637;land;NULL;NULL;7479;2244;3758;447.3799437;22.35236546
523639;land;NULL;NULL;11449;3383;2569;691.2108643;14.46736519
523641;land;NULL;NULL;9874;2569;5133;608.5502301;16.43249728
523643;land;NULL;NULL;8275;5133;2150;503.4716396;19.86209195
523645;land;NULL;NULL;3083;2150;4406;189.3703018;52.80659059
523647;land;NULL;NULL;4711;4406;11145;291.6105169;34.29231602
523649;land;NULL;NULL;3916;11145;6344;235.2584381;42.5064456
523651;land;NULL;NULL;558;11145;3257;33.24777862;300.7719738
523653;land;NULL;NULL;9404;6344;5270;557.6429508;17.93262155
523655;land;NULL;NULL;2798;5270;5506;167.8591268;59.57376397
523657;land;NULL;NULL;8045;5506;2218;481.4587513;20.77021131
523659;land;NULL;NULL;10565;2218;8215;648.3624453;15.42347197
523661;land;NULL;NULL;3139;8215;1984;180.4734113;55.40982423
523663;land;NULL;NULL;9356;1984;1986;567.58914;17.61837797
523665;land;NULL;NULL;11536;1986;1433;695.7327914;14.37333431
523667;land;NULL;NULL;3690;1433;5429;219.7121771;45.51409091
523669;land;NULL;NULL;2664;5429;8048;159.9495051;62.5197308
523671;land;NULL;NULL;6585;8048;2901;388.3087948;25.75270026
523673;land;NULL;NULL;2522;2901;6589;151.8438338;65.8571359
523675;land;NULL;NULL;5917;6589;3437;353.3038795;28.30424624
523677;land;NULL;NULL;6983;3437;3387;419.2676035;23.85111541
523679;land;NULL;NULL;3921;3387;7472;233.4344372;42.8385808
523681;land;NULL;NULL;2665;7472;3850;161.0930415;62.07592773
523683;land;NULL;NULL;5179;3850;1515;309.5698633;32.30288599
523685;land;NULL;NULL;1460;1515;2662;86.82386486;115.1757068
523687;land;NULL;NULL;14686;11166;6988;889.7514734;11.2390935
523689;land;NULL;NULL;3416;11166;4380;203.9936977;49.02112228
523691;land;NULL;NULL;6280;4380;4420;388.3146481;25.75231207
523693;land;NULL;NULL;3862;4420;5288;238.8605367;41.86543385
523695;land;NULL;NULL;9297;5288;4276;549.1892392;18.20865976
523697;land;NULL;NULL;7244;4276;6679;437.9435996;22.83399052
523699;land;NULL;NULL;5032;6679;7910;301.9611327;33.11684491
523701;land;NULL;NULL;1037;7910;5163;61.17483747;163.4659022
523703;land;NULL;NULL;9173;7910;11169;560.9520991;17.82683408
523705;land;NULL;NULL;3760;2696;7624;226.3588848;44.17763414
523707;land;NULL;NULL;2019;7624;6988;118.9167745;84.09242553
523709;land;NULL;NULL;565;11169;2696;34.08915692;293.3484106
523711;land;NULL;NULL;7316;11169;7832;434.7500137;23.00172441
523713;land;NULL;NULL;3862;2313;5503;229.6942782;43.5361302
523715;land;NULL;NULL;2143;5503;5341;128.6304042;77.7421175
523717;land;NULL;NULL;1715;5341;5504;102.6477429;97.42055417
523719;land;NULL;NULL;2341;5504;8818;140.4581745;71.19557146
523721;land;NULL;NULL;9383;8818;5342;561.6569162;17.80446339
523723;land;NULL;NULL;3561;5342;6553;214.5783952;46.60301421
523725;land;NULL;NULL;9632;6553;7375;577.3383053;17.320867
523727;land;NULL;NULL;6929;7375;6116;416.3801057;24.01651727
523729;land;NULL;NULL;561;6116;11172;33.77659545;296.0629947
523731;land;NULL;NULL;6171;6116;10057;367.3017157;27.22557389
523733;land;NULL;NULL;4301;10057;7180;256.0280139;39.05822589
523735;land;NULL;NULL;4019;7180;6687;241.2224947;41.45550361
523737;land;NULL;NULL;11008;11172;8427;662.3630678;15.09746012
523739;land;NULL;NULL;1648;8427;5338;98.80097274;101.2135784
523741;land;NULL;NULL;9559;5338;8749;573.6768873;17.43141518
523743;land;NULL;NULL;10041;8749;11180;599.4976485;16.68063257
523745;land;NULL;NULL;7580;11180;4789;463.5895048;21.57080757
523747;land;NULL;NULL;8580;5164;5337;520.8052284;19.20103612
523749;land;NULL;NULL;2509;5337;5502;152.0499428;65.76786429
523751;land;NULL;NULL;7277;5502;219;441.447319;22.65275962
523753;land;NULL;NULL;4335;219;6686;260.0325404;38.4567254
523755;land;NULL;NULL;558;6686;11180;32.86600143;304.2657934
523757;land;NULL;NULL;6042;6686;5898;368.7711103;27.11709166
523759;land;NULL;NULL;1898;5898;1080;113.8142061;87.86249402
523761;land;NULL;NULL;2986;1080;4153;178.7114733;55.95611638
523763;land;NULL;NULL;6026;4153;7316;361.7413039;27.64406467
523765;land;NULL;NULL;1202;7316;11192;73.6430045;135.790223
523767;land;NULL;NULL;14653;7316;3848;893.0238807;11.19790883
523769;land;NULL;NULL;8007;3848;4574;489.1128817;20.44517815
523771;land;NULL;NULL;10939;4574;7712;659.2856842;15.16793135
523773;land;NULL;NULL;7601;7712;6719;457.3848988;21.86342406
523775;land;NULL;NULL;14146;6719;5343;855.4473484;11.68979016
523777;land;NULL;NULL;3376;5343;5880;207.963175;48.08543629
523779;land;NULL;NULL;11826;11166;5880;709.6975098;14.0905102
523781;land;NULL;NULL;8593;4276;7066;522.7261851;19.13047459
523783;land;NULL;NULL;5723;7066;7434;347.1798786;28.80351258
523785;land;NULL;NULL;1222;7434;4154;75.88734997;131.7742681
523787;land;NULL;NULL;7123;4154;4590;424.6001009;23.55157236
523789;land;NULL;NULL;8091;4590;4292;497.5167426;20.09982608
523791;land;NULL;NULL;3409;4292;2751;205.7866142;48.59402561
523793;land;NULL;NULL;5730;2751;5933;340.3286052;29.38336609
523795;land;NULL;NULL;8278;5933;2267;500.6715052;19.97317582
523797;land;NULL;NULL;2736;2267;10064;159.4008653;62.73491666
523799;land;NULL;NULL;6635;10064;10062;396.1074926;25.24567242
523801;land;NULL;NULL;2815;10064;6460;167.8956771;59.56079498
523803;land;NULL;NULL;6294;6460;10062;378.2295683;26.43896944
523805;land;NULL;NULL;5973;10062;10063;357.059079;28.00656975
523807;land;NULL;NULL;4702;10063;4436;275.1412384;36.3449698
523809;land;NULL;NULL;7057;4436;1929;434.1181344;23.03520449
523811;land;NULL;NULL;3381;1929;7416;203.2763536;49.19411345
523813;land;NULL;NULL;8469;7416;2878;518.0334149;19.30377406
523815;land;NULL;NULL;8582;2878;4039;523.847433;19.08952754
523817;land;NULL;NULL;3935;4039;8588;242.9011872;41.16900422
523819;land;NULL;NULL;5745;8588;5509;342.9607208;29.15785801
523821;land;NULL;NULL;3374;5509;7025;204.1918257;48.97355693
523823;land;NULL;NULL;1445;7025;2516;88.16038319;113.429634
523825;land;NULL;NULL;3569;2516;1121;214.3629544;46.64985154
523827;land;NULL;NULL;1276;1121;16445;74.41949178;134.3733982
523829;land;NULL;NULL;5801;680;7116;346.7310794;28.84079506
523831;land;NULL;NULL;2731;7116;7832;169.4911452;59.00013234
523833;land;NULL;NULL;8351;5163;11197;505.8581165;19.76838895
523835;land;NULL;NULL;1071;11197;680;64.43937804;155.1846139
523837;land;NULL;NULL;3401;4436;2465;203.349124;49.17650887
523839;land;NULL;NULL;5018;2465;2405;302.4648739;33.06169034
523841;land;NULL;NULL;10263;2405;6569;622.2272891;16.0712977
523843;land;NULL;NULL;4464;6569;737;272.2188423;36.73514998
523845;land;NULL;NULL;4384;737;6939;261.5558978;38.23274522
523847;land;NULL;NULL;3272;6939;11198;195.5942226;51.12625449
523849;land;NULL;NULL;6424;11198;8646;379.6467852;26.34027309
523851;land;NULL;NULL;2031;8646;6283;122.4779281;81.64736416
523853;land;NULL;NULL;5079;6283;3873;306.2589321;32.65210889
523855;land;NULL;NULL;5745;3873;4736;346.8908483;28.82751173
523857;land;NULL;NULL;2562;4736;3539;154.3333397;64.79481373
523859;land;NULL;NULL;3285;3539;6797;199.8994558;50.02514869
523861;land;NULL;NULL;3213;6797;5555;193.422845;51.70020119
523863;land;NULL;NULL;1690;5555;3386;102.0410682;97.99975808
523865;land;NULL;NULL;5612;3386;5235;344.0621501;29.06451639
523867;land;NULL;NULL;6312;5235;2673;378.6815024;26.40741609
523869;land;NULL;NULL;1193;2673;4018;71.08984699;140.6670632
523871;land;NULL;NULL;4858;4018;4508;288.7886027;34.62740533
523873;land;NULL;NULL;2516;4508;6665;152.4150232;65.6103302
523875;land;NULL;NULL;5922;6665;2893;358.273516;27.91163609
523877;land;NULL;NULL;1903;2893;850;113.5103252;88.09771251
523879;land;NULL;NULL;6108;850;3535;368.7780104;27.11658428
523881;land;NULL;NULL;3077;3535;5292;185.2318284;53.98640226
523883;land;NULL;NULL;1060;5292;11198;64.06307229;156.0961665
523885;land;NULL;NULL;6454;3873;5832;387.1454132;25.83008776
523887;land;NULL;NULL;2001;5832;4383;122.5560534;81.59531677
523889;land;NULL;NULL;3729;4383;2678;230.1520793;43.44953141
523891;land;NULL;NULL;12365;2678;4606;749.2048303;13.34748469
523893;land;NULL;NULL;11921;4383;4093;727.5412105;13.74492586
523895;land;NULL;NULL;6757;4093;3510;413.6656214;24.17411427
523897;land;NULL;NULL;10519;3510;7041;635.991277;15.7234861
523899;land;NULL;NULL;4761;7041;3994;291.2943638;34.3295348
523901;land;NULL;NULL;4547;3994;2515;271.1985941;36.87334749
523903;land;NULL;NULL;925;2515;3729;55.01819092;181.7580664
523905;land;NULL;NULL;9252;3729;8581;560.8425765;17.83031535
523907;land;NULL;NULL;4985;8581;6118;298.2882846;33.52461534
523909;land;NULL;NULL;2608;6118;3717;159.6254702;62.64664396
523911;land;NULL;NULL;15454;3717;11192;918.7197614;10.88471199
523913;land;NULL;NULL;2921;11192;8384;175.5249644;56.97195287
523915;land;NULL;NULL;4585;8384;5347;277.632356;36.01885653
523917;land;NULL;NULL;4604;5347;8168;277.2471917;36.06889556
523919;land;NULL;NULL;3546;8168;5760;212.5584722;47.04587823
523921;land;NULL;NULL;7768;5760;2896;468.6766088;21.33667397
523923;land;NULL;NULL;2347;2896;6191;145.1526877;68.89297168
523925;land;NULL;NULL;7469;7041;3730;448.8800048;22.27766863
523927;land;NULL;NULL;5952;3730;11200;357.7330792;27.95380294
523929;land;NULL;NULL;950;11200;4606;57.30361791;174.5090513
523931;land;NULL;NULL;4476;11200;5512;279.4297838;35.78716579
523933;land;NULL;NULL;4881;5512;5500;294.3283514;33.97566001
523935;land;NULL;NULL;7243;5500;6031;440.7714045;22.68749719
523937;land;NULL;NULL;479;6031;11201;29.98621911;333.4865247
523939;land;NULL;NULL;3080;8825;5511;182.1779838;54.89137486
523941;land;NULL;NULL;1580;11201;8825;93.80548164;106.6035782
523943;land;NULL;NULL;4274;11201;299;253.488771;39.44947921
523945;land;NULL;NULL;3794;299;2284;231.7503729;43.14987664
523947;land;NULL;NULL;2304;2284;3726;139.5839665;71.64146609
523949;land;NULL;NULL;8467;3726;2234;499.2317498;20.0307773
523951;land;NULL;NULL;5998;5511;2620;358.6874339;27.87942664
523953;land;NULL;NULL;1318;2620;8426;79.57829194;125.6624106
523955;land;NULL;NULL;1361;8426;4336;80.96689977;123.5072607
523957;land;NULL;NULL;3892;4336;3971;234.4018922;42.66177166
523959;land;NULL;NULL;3492;3971;6191;213.8524029;46.76122346
523961;land;NULL;NULL;485;6191;11203;31.4624648;317.8390525
523963;land;NULL;NULL;2519;11203;2357;151.869554;65.84598252
523965;land;NULL;NULL;2206;11203;4900;140.1251257;71.3647888
523967;land;NULL;NULL;10706;4900;5315;634.0300086;15.77212413
523969;land;NULL;NULL;6651;5315;8826;408.1800457;24.4989928
523971;land;NULL;NULL;1785;8826;11204;108.3472651;92.29582297
523973;land;NULL;NULL;533;11204;8869;32.46108954;308.0611323
523975;land;NULL;NULL;3426;11204;4385;200.2307876;49.94236961
523977;land;NULL;NULL;4413;4385;6322;262.3044507;38.12363829
523979;land;NULL;NULL;5428;6322;625;327.6484341;30.52051821
523981;land;NULL;NULL;7578;625;988;459.0467785;21.78427226
523983;land;NULL;NULL;13280;988;2234;802.1501422;12.46649408
523985;land;NULL;NULL;2237;2234;1023;141.5555975;70.64362113
523987;land;NULL;NULL;2382;1023;6888;144.3485996;69.2767372
523989;land;NULL;NULL;3828;6888;2223;232.0171929;43.10025423
523991;land;NULL;NULL;5065;2223;2357;313.8754428;31.85977186
523993;land;NULL;NULL;3195;8869;2017;189.9091629;52.65675362
523995;land;NULL;NULL;6922;2017;7484;412.0750647;24.26742323
523997;land;NULL;NULL;3856;7484;2050;233.7263277;42.78508159
523999;land;NULL;NULL;2932;2050;2697;177.4394521;56.35725248
524001;land;NULL;NULL;7754;2697;2926;476.4629491;20.98799082
524003;land;NULL;NULL;3547;2926;2647;226.3734946;44.174783
524005;land;NULL;NULL;8209;2647;4842;481.0301588;20.78871733
524007;land;NULL;NULL;6814;4842;2522;412.1028032;24.2657898
524009;land;NULL;NULL;3090;2522;4542;186.9707727;53.48429519
524011;land;NULL;NULL;8075;6225;4341;490.6023924;20.38310484
524013;land;NULL;NULL;10008;6225;7466;604.1592719;16.55192673
524015;land;NULL;NULL;8597;7466;6043;515.5610424;19.3963453
524017;land;NULL;NULL;7722;6043;5059;475.0650453;21.04974908
524019;land;NULL;NULL;3770;5059;8844;227.5892358;43.93880916
524021;land;NULL;NULL;5981;8844;3603;357.2018331;27.99537705
524023;land;NULL;NULL;7595;3603;10045;455.7804436;21.94038849
524025;land;NULL;NULL;7387;10045;4341;442.2584307;22.61121395
524027;land;NULL;NULL;465;8844;11225;27.50734397;363.5392792
524029;land;NULL;NULL;9371;11225;6445;567.1035944;17.63346256
524031;land;NULL;NULL;3241;6445;11226;196.2488155;50.95572156
524033;land;NULL;NULL;1015;11226;6411;60.11219354;166.3555996
524035;land;NULL;NULL;6404;11226;11213;386.5415936;25.87043714
524037;land;NULL;NULL;4941;11213;8906;298.2536113;33.52851272
524039;land;NULL;NULL;4078;8906;8905;244.498136;40.90010731
524041;land;NULL;NULL;3562;8905;8904;214.6316416;46.5914528
524043;land;NULL;NULL;5376;8904;8907;322.9412377;30.96538575
524045;land;NULL;NULL;5928;8907;4341;354.244988;28.22905147
524047;land;NULL;NULL;10918;8844;7793;650.2741918;15.37812837
524049;land;NULL;NULL;10674;7793;900;641.6137462;15.58570099
524051;land;NULL;NULL;7390;900;3944;445.1693967;22.46335906
524053;land;NULL;NULL;13675;3944;6871;829.7166777;12.05230685
524055;land;NULL;NULL;5990;6871;234;361.894278;27.63237942
524057;land;NULL;NULL;7476;234;4512;453.3166426;22.05963572
524059;land;NULL;NULL;7409;4512;11253;446.0201977;22.42050932
524061;land;NULL;NULL;291;11253;1997;17.89552145;558.7990285
524063;land;NULL;NULL;10530;11253;2679;634.6603036;15.75646049
524065;land;NULL;NULL;5673;2679;2580;339.4639963;29.45820502
524067;land;NULL;NULL;2405;2580;10056;146.6193788;68.20380826
524069;land;NULL;NULL;3094;8874;2234;188.1414258;53.15150536
524071;land;NULL;NULL;1635;10056;8874;98.479959;101.5435029
524073;land;NULL;NULL;4899;10056;3315;293.0929145;34.11887325
524075;land;NULL;NULL;3372;3315;6884;206.6474478;48.39159693
524077;land;NULL;NULL;11719;6884;11253;710.1867043;14.0808043
524079;land;NULL;NULL;4441;3315;9960;269.4474624;37.11298637
524081;land;NULL;NULL;5119;9960;9961;310.0596528;32.25185834
524083;land;NULL;NULL;472;9961;9959;28.7968985;347.2596189
524085;land;NULL;NULL;5760;9959;10055;351.2538547;28.46943846
524087;land;NULL;NULL;2918;10055;3937;175.3408102;57.03178848
524089;land;NULL;NULL;3396;3937;10054;203.1237744;49.23106628
524091;land;NULL;NULL;3704;10054;2681;221.0358496;45.2415299
524093;land;NULL;NULL;4476;2681;10051;273.6119801;36.54810727
524095;land;NULL;NULL;2676;10051;10050;161.0255946;62.10192871
524097;land;NULL;NULL;1743;10050;7616;104.654967;95.55208214
524099;land;NULL;NULL;2850;7616;10052;170.2964076;58.72114474
524101;land;NULL;NULL;6508;10052;9958;388.1033859;25.76633022
524103;land;NULL;NULL;1991;9958;10053;123.430604;81.01718435
524105;land;NULL;NULL;4274;10053;1997;255.1986138;39.18516583
524107;land;NULL;NULL;3992;1997;2182;241.8720177;41.34417902
524109;land;NULL;NULL;10150;2182;7024;610.9195032;16.36876863
524111;land;NULL;NULL;7252;11225;158;437.6780565;22.8478441
524113;land;NULL;NULL;4560;158;5216;271.1240999;36.88347883
524115;land;NULL;NULL;10032;5117;2064;606.1782625;16.49679743
524117;land;NULL;NULL;8425;9385;5993;511.5296442;19.54920915
524119;land;NULL;NULL;6529;5993;4307;393.184209;25.43337136
524121;land;NULL;NULL;6066;4307;4617;364.4206698;27.4408145
524123;land;NULL;NULL;3993;4617;11266;242.9079802;41.16785291
524125;land;NULL;NULL;767;11266;8627;45.52682158;219.6507389
524127;land;NULL;NULL;6324;11266;2242;378.4911813;26.42069484
524129;land;NULL;NULL;4983;8711;192;298.7768984;33.46978984
524131;land;NULL;NULL;39;192;14504;2.258851971;4427.027592
524133;land;NULL;NULL;4680;6797;5292;287.2545916;34.8123243
524135;land;NULL;NULL;12538;4508;981;755.0016299;13.24500452
524137;land;NULL;NULL;7697;2681;6870;473.4306551;21.1224176
524139;land;NULL;NULL;9983;6870;2993;594.8285246;16.81156768
524141;land;NULL;NULL;10885;2993;4392;653.2494589;15.30808769
524143;land;NULL;NULL;4275;4392;2464;257.3812906;38.85286291
524145;land;NULL;NULL;3845;2064;11262;235.4847931;42.46558713
524147;land;NULL;NULL;3826;11262;7182;227.7749973;43.90297495
524149;land;NULL;NULL;1599;11262;7578;97.9140464;102.1303926
524151;land;NULL;NULL;7762;7182;4576;474.4597624;21.07660289
524153;land;NULL;NULL;4601;4576;7125;277.4064197;36.04819243
524155;land;NULL;NULL;5918;7125;8118;352.6798521;28.35432742
524157;land;NULL;NULL;6157;8118;7614;374.2331328;26.72131119
524159;land;NULL;NULL;5168;7614;7112;312.2874231;32.02178269
524161;land;NULL;NULL;6783;7112;1291;406.2282342;24.61670351
524163;land;NULL;NULL;3938;1291;1279;244.0639737;40.972864
524165;land;NULL;NULL;9222;1096;5996;557.5539517;17.93548404
524167;land;NULL;NULL;11136;8786;6977;669.1878161;14.94348785
524169;land;NULL;NULL;8065;6977;7585;485.39631;20.60172233
524171;land;NULL;NULL;4598;7585;8483;277.1559317;36.08077207
524173;land;NULL;NULL;3470;8483;4953;211.6275568;47.25282545
524175;land;NULL;NULL;5716;4953;4942;342.2114631;29.22169792
524177;land;NULL;NULL;5432;4942;8636;327.5949629;30.52549988
524179;land;NULL;NULL;4850;8636;6186;289.0508195;34.59599255
524181;land;NULL;NULL;13803;7748;1195;835.1242336;11.97426634
524183;land;NULL;NULL;12943;1195;3372;786.4087164;12.71603403
524185;land;NULL;NULL;7425;3372;3394;452.4557408;22.10160928
524187;land;NULL;NULL;5792;16490;6586;350.1168402;28.56189378
524189;land;NULL;NULL;8448;6586;7748;514.6735235;19.42979295
524191;land;NULL;NULL;340;11286;6186;20.66986401;483.7961197
524193;land;NULL;NULL;328;6186;11287;19.64192938;509.1149554
524195;land;NULL;NULL;3706;11287;881;230.9743238;43.29485561
524197;land;NULL;NULL;3317;881;3878;200.067618;49.9831012
524199;land;NULL;NULL;5748;3878;5477;343.7710869;29.08912466
524201;land;NULL;NULL;3593;5477;3862;219.4378877;45.57098186
524203;land;NULL;NULL;4423;3862;8634;267.613446;37.36733018
524205;land;NULL;NULL;6989;8634;2355;419.2697107;23.85099554
524207;land;NULL;NULL;8615;2355;2360;516.7352976;19.35226807
524209;land;NULL;NULL;3709;2360;7177;224.7710676;44.48971171
524211;land;NULL;NULL;4495;7177;11288;270.1089617;37.02209633
524213;land;NULL;NULL;533;7207;11288;31.70780489;315.3797633
524215;land;NULL;NULL;3938;11288;7499;239.5708165;41.74131117
524217;land;NULL;NULL;10234;7499;8250;613.5904806;16.2975149
524219;land;NULL;NULL;7438;8250;8634;447.3398669;22.35436799
524221;land;NULL;NULL;411;8634;11289;25.52259789;391.8096443
524223;land;NULL;NULL;3474;11289;6160;210.3049353;47.55000154
524225;land;NULL;NULL;7651;6160;5195;464.5427778;21.52654282
